# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9213727316343523,3.7575141816950306,101.56171951443025,0,3.0,-1.2081725483745471,0.0,0.0,0.0
 0.09594622850618943,1.9186051814508134,3.7710425163816534,101.56171951443025,0.28783868551856834,3.0000000000000004,-1.2081725483745471,0.0,-24.156658948582024,0.0
 0.1352762273601469,1.9160931834195998,3.784450196434837,100.6116381456671,0.40582868208044076,2.9999999999999996,-1.2428249557896338,0.0,-32.287084978404984,0.0
 0.16518192335795218,1.9138347700550336,3.7977377529331418,99.6460703976476,0.49554577007385653,2.999999999999999,-1.277648438583047,0.0,-39.25189388290403,0.0
 0.19017116104207765,1.911827973871438,3.8109057169551304,98.66519549185564,0.570513483126233,3.0,-1.312552807397318,0.0,-45.63157884400828,0.0
 0.21199730228918004,1.9100708273831364,3.823954619579363,97.66923420667803,0.6359919068675401,3.0000000000000013,-1.3474408271051859,0.0,-51.65975304601429,0.0
 0.23156347475485156,1.908561363104451,3.8368849918844026,96.65845056904571,0.6946904242645547,3.0000000000000013,-1.3822084594585262,0.0,-57.45515165994191,0.0
 0.24940864926827597,1.9072976135497044,3.8496973649488084,95.6331533609788,0.748225947804828,3.0000000000000018,-1.4167452202114632,0.0,-63.084979604360186,0.0
 0.2658857244896075,1.9062776112332196,3.8623922698511435,94.59369740670158,0.7976571734688226,2.9999999999999982,-1.4509346574866162,0.0,-68.58912272361061,0.0
 0.2812411155352927,1.9054993886693194,3.8749702376699697,93.54048460580005,0.8437233466058782,3.000000000000007,-1.4846549564373894,0.0,-73.99128647134982,0.0
 0.29565524425658907,1.9049609783723271,3.887431799483846,92.4739646783477,0.8869657327697674,3.000000000000004,-1.5177796724557189,0.0,-79.30479113319176,0.0
 0.30926512927991734,1.9046604128565652,3.899777486371337,91.39463558922589,0.9277953878397522,3.0,-1.5501785924511031,0.0,-84.53587410306763,0.0
 0.3221778953666978,1.904595724636356,3.9120078294110017,90.30304362099146,0.9665336861000936,3.0000000000000044,-1.5817187204703314,0.0,-89.68571476609614,0.0
 0.33447930319019387,1.904764946226023,3.9241233596814027,89.19978306771196,1.0034379095705819,3.0,-1.6122653801799331,0.0,-94.75175777220316,0.0
 0.34623937569677643,1.9051661101398887,3.9361246082611006,88.08549552618472,1.0387181270903296,3.000000000000005,-1.6416834232438484,0.0,-99.72863007543612,0.0
 0.3575162453330398,1.9057972488922756,3.9480121062286577,86.96086876582089,1.0725487359991197,3.000000000000005,-1.6698385286561346,0.0,-104.60881292585354,0.0
 0.3683588652786565,1.906656394997507,3.9597863846626344,85.82663516430374,1.1050765958359698,2.99999999999999,-1.6965985742885406,0.0,-109.38316108509977,0.0
 0.37880896975787587,1.9077415809699059,3.971447974641594,84.68356970269716,1.136426909273628,3.0000000000000213,-1.7218350586965878,0.0,-114.04132399157778,0.0
 0.38890252305534373,1.9090508393237944,3.982997407244095,83.53248752087437,1.1667075691660318,3.000000000000011,-1.745424547936625,0.0,-118.57210207495885,0.0
 0.39867081136825405,1.9105822025734958,3.994435213548701,82.37424104193833,1.1960124341047627,2.9999999999999885,-1.7672501197960833,0.0,-122.96375855107486,0.0
 0.40814127952336665,1.9123337032333327,4.0057619246339735,81.20971668234743,1.2244238385701003,2.9999999999999822,-1.787202776076909,0.0,-127.20429903233806,0.0
 0.4173381818187316,1.9143033738176276,4.016978071578473,80.03983117259662,1.2520145454561953,3.000000000000012,-1.805182792802063,0.0,-131.2817261749805,0.0
 0.4262830950636031,1.9164892468407042,4.028084185460761,78.86552752132445,1.2788492851908098,2.999999999999994,-1.8211009781833456,0.0,-133.80718560604558,0.0
 0.4350849905121341,1.9188893548168846,4.039080797359399,77.68777066335787,1.2786651140238632,-0.020924034831306244,-1.834879809584806,0.0,-134.57113194422485,0.0
 0.44385528030064014,1.9215017302604918,4.049968438352949,76.50754283903973,1.2746511182120677,-0.45768109248295163,-1.8464544226184365,0.0,-135.00979784941828,0.0
 0.45260800861714706,1.9243244056858486,4.060747639519971,75.32583875839724,1.2714466775503106,-0.36610763477186414,-1.8557734288988788,0.0,-135.36499303586473,0.0
 0.4613412720949618,1.9273554136072777,4.071418931939029,74.14366060854248,1.2690465886178148,-0.2748215416370709,-1.8627995430696123,0.0,-135.6359251798558,0.0
 0.47005317965652693,1.9305927865391022,4.081982846688681,72.96201296634821,1.2674451061933947,-0.18382683850842388,-1.8675100042222266,0.0,-135.82217929131738,0.0
 0.4787418584254015,1.9340345569956443,4.092439914847491,71.78189768079747,1.266635950120597,-0.09312763129145377,-1.869896782721121,0.0,-135.92372024235843,0.0
 0.48740545951565817,1.9376787574912278,4.10279066749402,70.60430878991403,1.2666123149253372,-0.002728102900122098,-1.869966568538614,0.0,-135.9408908511332,0.0
 0.49604216364462245,1.9415234205401746,4.113035635706828,69.43022753660497,1.2673668820175843,0.08736748196763468,-1.8677405435258307,0.0,-135.87440561012457,0.0
 0.5046501865180929,1.945566578656808,4.123175350564479,68.26061754519381,1.2688918343488935,0.17715477220780412,-1.8632539454902712,0.0,-135.7253402087483,0.0
 0.5132277839407642,1.9498062643554503,4.133210343145531,67.09642021682808,1.2711788734471143,0.26662933517676907,-1.8565554370017099,0.0,-135.49511709958023,0.0
