# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8876451023044232,3.2862850559824346,1.7314259901084335,0,3.0,-0.2801825971385025,0.0,0.0,0.0
 0.06970672884967849,1.894930316705053,3.286505275528821,1.7314259901084335,0.20912018654903544,2.9999999999999996,-0.2801825971385025,0.0,-4.056011477580078,0.0
 0.0985171539878967,1.902197332798246,3.286710111158038,1.6145705750738588,0.2955514619636901,3.0,-0.2802706639156197,0.0,-5.284212159818981,0.0
 0.12058203022686696,1.9094464491376726,3.286899679580695,1.4979750877469913,0.3617460906806008,2.9999999999999982,-0.2803041026796174,0.0,-6.2647900635276,0.0
 0.13914897833896878,1.916677964277003,3.2870740975074004,1.3816570557042631,0.41744693501690633,3.0000000000000036,-0.2802823132335767,0.0,-7.105772753680402,0.0
 0.1554769654540874,1.9238921767699086,3.2872334816487645,1.2656340897392087,0.46643089636226215,2.9999999999999964,-0.2802047223126394,0.0,-7.852622293217214,0.0
 0.17021219766906193,1.9310893851700592,3.287377948715396,1.1499238767521671,0.5106365930071858,3.0000000000000036,-0.28007078400335556,0.0,-8.529788353716874,0.0
 0.18373887610766418,1.9382698880311258,3.2875076154179035,1.0345441725421045,0.5512166283229926,3.000000000000002,-0.279879980962434,0.0,-9.152229754452376,0.0
 0.19630754857218388,1.9454339839067787,3.2876225984668968,0.919512794438361,0.5889226457165516,2.9999999999999956,-0.2796318249892214,0.0,-9.729875518071921,0.0
 0.20809240444211535,1.9525819713506887,3.2877230145729843,0.8048476138255086,0.624277213326346,2.999999999999998,-0.2793258581443121,0.0,-10.269699667169759,0.0
 0.21922038957874232,1.959714148916526,3.2878089804467763,0.6905665485716206,0.6576611687362269,3.0000000000000027,-0.2789616531381902,0.0,-10.776809023162969,0.0
 0.2297874315511818,1.9668308151579612,3.2878806127988813,0.5766875552948929,0.6893622946535455,3.000000000000008,-0.2785388145434494,0.0,-11.255064502050121,0.0
 0.2398681319930326,1.973932268628665,3.2879380283399082,0.46322862159601697,0.719604395979098,3.0000000000000084,-0.27805697899058224,0.0,-11.707459699067462,0.0
 0.24952187980323803,1.981018807882308,3.287981343780467,0.35020775816307625,0.7485656394097143,3.0000000000000084,-0.27751581647362644,0.0,-12.136363608143245,0.0
 0.2587968793870729,1.9880907314725607,3.2880106758311656,0.2376429907482789,0.776390638161219,3.0000000000000058,-0.27691503020142705,0.0,-12.543682750425255,0.0
 0.2677329024680128,1.9951483379530937,3.2880261412026144,0.12555235217049138,0.8031987074040385,2.9999999999999876,-0.27625435827743144,0.0,-12.930973249285628,0.0
 0.2763632256400848,2.002191925877577,3.288027856605422,0.013953874099738223,0.8290896769202545,2.999999999999987,-0.2755335730530755,0.0,-13.299520515010448,0.0
 0.2847160301700137,2.009221793799682,3.2880159387501973,-0.09713442110392298,0.8541480905100411,3.0000000000000067,-0.27475248289960885,0.0,-13.650397334836095,0.0
 0.2928154359847024,2.0162382402730787,3.2879905043475497,-0.20769452865050572,0.8784463079541072,2.9999999999999862,-0.2739109318398274,0.0,-13.984507120120355,0.0
 0.30068228034929045,2.023241563851438,3.2879516701080886,-0.31770846967996624,0.9020468410478714,3.0,-0.27300880054385945,0.0,-14.302616690483024,0.0
 0.30833471432600956,2.0302320630884303,3.2878995527424233,-0.4271582995982083,0.9250041429780287,3.0,-0.27204600622979025,0.0,-14.605381557159612,0.0
 0.31578866658773763,2.0372100365377257,3.2878342689611624,-0.5360261164895996,0.9473659997632129,3.0,-0.271022503742233,0.0,-14.893365692432987,0.0
 0.32305820896540177,2.0441757827529954,3.287755935474915,-0.6442940695367905,0.9691746268962053,2.9999999999999925,-0.26993828536987485,0.0,-15.167057200562892,0.0
 0.3301558480472729,2.0511296002879096,3.287664668994291,-0.7519443674804803,0.9904675441418186,3.0,-0.26879338147542636,0.0,-15.42688088275277,0.0
 0.33709276033921926,2.058071787696139,3.287560586229898,-0.8589592871024405,1.0112782810176575,2.999999999999968,-0.26758786043907506,0.0,-15.67320840777646,0.0
 0.3438789837956509,2.065002643531354,3.287443803892347,-0.9653211816368349,1.0316369513869523,2.9999999999999836,-0.2663218291256337,0.0,-15.906366664580759,0.0
 0.3505235752296271,2.071922466347225,3.287314438692247,-1.071012489321993,1.0515707256888809,2.999999999999983,-0.2649954331199369,0.0,-16.126644620389847,0.0
 0.3570347407538772,2.0788315546974236,3.2871726073402057,-1.1760157417961083,1.0711042222616312,3.0000000000000084,-0.26360885647670934,0.0,-16.334299055190513,0.0
 0.3634199446971869,2.0857302071356187,3.287018426546833,-1.280313572534511,1.0902598340915604,3.000000000000009,-0.26216232232463144,0.0,-16.529559367609817,0.0
 0.3696860011871023,2.092618722215482,3.2868520130227386,-1.3838887252853644,1.1090580035613067,3.0000000000000178,-0.2606560925106843,0.0,-16.7126316219758,0.0
 0.3758391516580583,2.099497398490684,3.2866734834785314,-1.486724062421039,1.1275174549741747,3.0,-0.25909046778354283,0.0,-16.8837020008654,0.0
 0.38188513084347875,2.1063665345148945,3.2864829546248195,-1.5888025732911124,1.145655392530436,3.0000000000000093,-0.25746578730744735,0.0,-17.042939735912665,0.0
 0.38782922327805136,2.113226428841785,3.286280543172214,-1.6901073824382278,1.1634876698341539,3.0,-0.2557824294780479,0.0,-17.190499664088122,0.0
